Date,Open,High,Low,Close,Adj Close,Volume,Day
2015-10-13,7.711,7.711,7.711,7.711,3.758949,0,518
2015-10-14,7.985,7.985,7.985,7.985,3.892519,0,519
2015-10-15,8.062,8.062,8.062,8.062,3.930056,0,520
2015-10-16,8.035,8.035,8.035,8.035,3.916892,0,521
2015-10-19,8.04,8.04,8.04,8.04,3.91933,0,522
2015-10-20,7.982,7.982,7.982,7.982,3.891056,0,523
2015-10-21,7.941,7.941,7.941,7.941,3.87107,0,524
2015-10-22,8.12,8.12,8.12,8.12,3.958328,0,525
2015-10-23,8.237,8.237,8.237,8.237,4.015363,0,526
2015-10-26,8.043,8.043,8.043,8.043,3.920792,0,527
2015-10-27,7.958,7.958,7.958,7.958,3.879356,0,528
2015-10-28,8.15,8.15,8.15,8.15,3.972953,0,529
2015-10-29,7.957,7.957,7.957,7.957,3.878869,0,530
2015-10-30,8.037,8.037,8.037,8.037,3.917868,0,531
2015-11-02,8.149,8.149,8.149,8.149,3.972465,0,532
2015-11-03,8.225,8.225,8.225,8.225,4.009513,0,533
2015-11-04,8.236,8.236,8.236,8.236,4.014876,0,534
2015-11-05,8.121,8.121,8.121,8.121,3.958816,0,535
2015-11-06,8.316,8.316,8.316,8.316,4.053874,0,536
2015-11-09,8.214,8.214,8.214,8.214,4.004151,0,537
2015-11-10,8.071,8.071,8.071,8.071,3.934442,0,538
2015-11-11,8.08,8.08,8.08,8.08,3.93883,0,539
2015-11-12,7.968,7.968,7.968,7.968,3.884232,0,540
2015-11-13,7.886,7.886,7.886,7.886,3.844259,0,541
2015-11-16,7.996,7.996,7.996,7.996,3.897881,0,542
2015-11-17,8.019,8.019,8.019,8.019,3.909093,0,543
2015-11-18,8.128,8.128,8.128,8.128,3.962229,0,544
2015-11-19,8.132,8.132,8.132,8.132,3.964178,0,545
2015-11-20,8.167,8.167,8.167,8.167,3.98124,0,546
2015-11-23,8.098,8.098,8.098,8.098,3.947603,0,547
2015-11-24,8.22,8.22,8.22,8.22,4.007076,0,548
2015-11-25,8.218,8.218,8.218,8.218,4.006101,0,549
2015-11-27,8.293,8.293,8.293,8.293,4.042663,0,550
2015-11-30,8.396,8.396,8.396,8.396,4.092873,0,551
2015-12-01,8.513,8.513,8.513,8.513,4.149907,0,552
2015-12-02,8.455,8.455,8.455,8.455,4.121633,0,553
2015-12-03,8.432,8.432,8.432,8.432,4.110422,0,554
2015-12-04,7.881,7.881,7.881,7.881,4.168713,0,555
2015-12-07,7.788,7.788,7.788,7.788,4.11952,0,556
2015-12-08,7.686,7.686,7.686,7.686,4.065566,0,557
2015-12-09,7.597,7.597,7.597,7.597,4.018488,0,558
2015-12-10,7.673,7.673,7.673,7.673,4.05869,0,559
2015-12-11,7.52,7.52,7.52,7.52,3.977759,0,560
2015-12-14,7.421,7.421,7.421,7.421,3.925393,0,561
2015-12-15,7.515,7.515,7.515,7.515,3.975115,0,562
2015-12-16,7.58,7.58,7.58,7.58,4.009497,0,563
2015-12-17,7.483,7.483,7.483,7.483,3.958188,0,564
2015-12-18,7.429,7.429,7.429,7.429,3.929625,0,565
2015-12-21,7.553,7.553,7.553,7.553,3.995215,0,566
2015-12-22,7.586,7.586,7.586,7.586,4.01267,0,567
2015-12-23,7.64,7.64,7.64,7.64,4.041234,0,568
2015-12-24,7.676,7.676,7.676,7.676,4.060277,0,569
2015-12-28,7.633,7.633,7.633,7.633,4.037531,0,570
2015-12-29,7.722,7.722,7.722,7.722,4.084609,0,571
2015-12-30,7.648,7.648,7.648,7.648,4.045465,0,572
2015-12-31,7.559,7.559,7.559,7.559,3.998389,0,573
2016-01-04,7.489,7.489,7.489,7.489,3.961362,0,574
2016-01-05,7.408,7.408,7.408,7.408,3.918516,0,575
2016-01-06,7.18,7.18,7.18,7.18,3.797913,0,576
2016-01-07,6.949,6.949,6.949,6.949,3.675724,0,577
2016-01-08,6.83,6.83,6.83,6.83,3.612778,0,578
2016-01-11,6.831,6.831,6.831,6.831,3.613308,0,579
2016-01-12,6.887,6.887,6.887,6.887,3.642929,0,580
2016-01-13,6.672,6.672,6.672,6.672,3.529203,0,581
2016-01-14,6.768,6.768,6.768,6.768,3.579983,0,582
2016-01-15,6.462,6.462,6.462,6.462,3.418122,0,583
2016-01-19,6.39,6.39,6.39,6.39,3.380037,0,584
2016-01-20,6.43,6.43,6.43,6.43,3.401195,0,585
2016-01-21,6.512,6.512,6.512,6.512,3.444571,0,586
2016-01-22,6.634,6.634,6.634,6.634,3.509103,0,587
2016-01-25,6.525,6.525,6.525,6.525,3.451447,0,588
2016-01-26,6.623,6.623,6.623,6.623,3.503284,0,589
2016-01-27,6.489,6.489,6.489,6.489,3.432404,0,590
2016-01-28,6.492,6.492,6.492,6.492,3.433991,0,591
2016-01-29,6.823,6.823,6.823,6.823,3.609076,0,592
2016-02-01,6.892,6.892,6.892,6.892,3.645574,0,593
2016-02-02,6.617,6.617,6.617,6.617,3.500111,0,594
2016-02-03,6.633,6.633,6.633,6.633,3.508574,0,595
2016-02-04,6.797,6.797,6.797,6.797,3.595323,0,596
2016-02-05,6.563,6.563,6.563,6.563,3.471547,0,597
2016-02-08,6.321,6.321,6.321,6.321,3.343539,0,598
2016-02-09,6.243,6.243,6.243,6.243,3.302281,0,599
2016-02-10,6.216,6.216,6.216,6.216,3.287999,0,600
2016-02-11,6.142,6.142,6.142,6.142,3.248856,0,601
2016-02-12,6.31,6.31,6.31,6.31,3.33772,0,602
2016-02-16,6.575,6.575,6.575,6.575,3.477895,0,603
2016-02-17,6.749,6.749,6.749,6.749,3.569933,0,604
2016-02-18,6.704,6.704,6.704,6.704,3.54613,0,605
2016-02-19,6.715,6.715,6.715,6.715,3.551949,0,606
2016-02-22,6.856,6.856,6.856,6.856,3.626532,0,607
2016-02-23,6.731,6.731,6.731,6.731,3.560412,0,608
2016-02-24,6.866,6.866,6.866,6.866,3.631822,0,609
2016-02-25,6.917,6.917,6.917,6.917,3.658797,0,610
2016-02-26,6.979,6.979,6.979,6.979,3.691593,0,611
2016-02-29,6.987,6.987,6.987,6.987,3.695825,0,612
2016-03-01,7.203,7.203,7.203,7.203,3.810081,0,613
2016-03-02,7.262,7.262,7.262,7.262,3.841289,0,614
2016-03-03,7.308,7.308,7.308,7.308,3.86562,0,615
2016-03-04,7.389,7.389,7.389,7.389,3.908466,0,616
2016-03-07,7.429,7.429,7.429,7.429,3.929625,0,617
2016-03-08,7.209,7.209,7.209,7.209,3.813253,0,618
2016-03-09,7.285,7.285,7.285,7.285,3.853455,0,619
2016-03-10,7.313,7.313,7.313,7.313,3.868264,0,620
2016-03-11,7.478,7.478,7.478,7.478,3.955543,0,621
2016-03-14,7.433,7.433,7.433,7.433,3.93174,0,622
2016-03-15,7.401,7.401,7.401,7.401,3.914813,0,623
2016-03-16,7.447,7.447,7.447,7.447,3.939145,0,624
2016-03-17,7.513,7.513,7.513,7.513,3.974057,0,625
2016-03-18,7.629,7.629,7.629,7.629,4.035416,0,626
2016-03-21,7.648,7.648,7.648,7.648,4.045465,0,627
2016-03-22,7.658,7.658,7.658,7.658,4.050756,0,628
2016-03-23,7.5,7.5,7.5,7.5,3.967179,0,629
2016-03-24,7.495,7.495,7.495,7.495,3.964535,0,630
2016-03-28,7.489,7.489,7.489,7.489,3.961362,0,631
2016-03-29,7.601,7.601,7.601,7.601,4.020605,0,632
2016-03-30,7.635,7.635,7.635,7.635,4.038589,0,633
2016-03-31,7.615,7.615,7.615,7.615,4.02801,0,634
2016-04-01,7.664,7.664,7.664,7.664,4.053929,0,635
2016-04-04,7.591,7.591,7.591,7.591,4.015315,0,636
2016-04-05,7.548,7.548,7.548,7.548,3.99257,0,637
2016-04-06,7.628,7.628,7.628,7.628,4.034887,0,638
2016-04-07,7.51,7.51,7.51,7.51,3.97247,0,639
2016-04-08,7.548,7.548,7.548,7.548,3.99257,0,640
2016-04-11,7.56,7.56,7.56,7.56,3.998918,0,641
2016-04-12,7.534,7.534,7.534,7.534,3.985165,0,642
2016-04-13,7.722,7.722,7.722,7.722,4.084609,0,643
2016-04-14,7.624,7.624,7.624,7.624,4.032771,0,644
2016-04-15,7.289,7.289,7.289,7.289,3.988719,0,645
2016-04-18,7.311,7.311,7.311,7.311,4.000758,0,646
2016-04-19,7.237,7.237,7.237,7.237,3.960263,0,647
2016-04-20,7.315,7.315,7.315,7.315,4.002947,0,648
2016-04-21,7.266,7.266,7.266,7.266,3.976133,0,649
2016-04-22,7.31,7.31,7.31,7.31,4.000211,0,650
2016-04-25,7.253,7.253,7.253,7.253,3.969019,0,651
2016-04-26,7.382,7.382,7.382,7.382,4.039611,0,652
2016-04-27,7.43,7.43,7.43,7.43,4.065877,0,653
2016-04-28,7.28,7.28,7.28,7.28,3.983794,0,654
2016-04-29,7.063,7.063,7.063,7.063,3.865047,0,655
2016-05-02,7.099,7.099,7.099,7.099,3.884746,0,656
2016-05-03,7.017,7.017,7.017,7.017,3.839875,0,657
2016-05-04,6.944,6.944,6.944,6.944,3.799927,0,658
2016-05-05,6.962,6.962,6.962,6.962,3.809776,0,659
2016-05-06,6.973,6.973,6.973,6.973,3.815795,0,660
2016-05-09,6.953,6.953,6.953,6.953,3.804851,0,661
2016-05-10,7.05,7.05,7.05,7.05,3.857933,0,662
2016-05-11,7.022,7.022,7.022,7.022,3.84261,0,663
2016-05-12,6.899,6.899,6.899,6.899,3.775302,0,664
2016-05-13,6.898,6.898,6.898,6.898,3.774753,0,665
2016-05-16,6.988,6.988,6.988,6.988,3.824004,0,666
2016-05-17,6.952,6.952,6.952,6.952,3.804304,0,667
2016-05-18,7.056,7.056,7.056,7.056,3.861216,0,668
2016-05-19,7.005,7.005,7.005,7.005,3.833307,0,669
2016-05-20,7.232,7.232,7.232,7.232,3.957526,0,670
2016-05-23,7.288,7.288,7.288,7.288,3.988172,0,671
2016-05-24,7.459,7.459,7.459,7.459,4.081748,0,672
2016-05-25,7.527,7.527,7.527,7.527,4.118959,0,673
2016-05-26,7.544,7.544,7.544,7.544,4.128262,0,674
2016-05-27,7.606,7.606,7.606,7.606,4.162189,0,675
2016-05-31,7.657,7.657,7.657,7.657,4.190097,0,676
2016-06-01,7.703,7.703,7.703,7.703,4.21527,0,677
2016-06-02,7.722,7.722,7.722,7.722,4.225667,0,678
2016-06-03,7.725,7.725,7.725,7.725,4.227309,0,679
2016-06-06,7.731,7.731,7.731,7.731,4.230592,0,680
2016-06-07,7.793,7.793,7.793,7.793,4.26452,0,681
2016-06-08,7.781,7.781,7.781,7.781,4.257954,0,682
2016-06-09,7.778,7.778,7.778,7.778,4.256312,0,683
2016-06-10,7.657,7.657,7.657,7.657,4.190097,0,684
2016-06-13,7.615,7.615,7.615,7.615,4.167114,0,685
2016-06-14,7.607,7.607,7.607,7.607,4.162736,0,686
2016-06-15,7.602,7.602,7.602,7.602,4.16,0,687
2016-06-16,7.584,7.584,7.584,7.584,4.15015,0,688
2016-06-17,7.567,7.567,7.567,7.567,4.140848,0,689
2016-06-20,7.658,7.658,7.658,7.658,4.190645,0,690
2016-06-21,7.674,7.674,7.674,7.674,4.1994,0,691
2016-06-22,7.667,7.667,7.667,7.667,4.19557,0,692
2016-06-23,7.859,7.859,7.859,7.859,4.300637,0,693
2016-06-24,7.416,7.416,7.416,7.416,4.058216,0,694
2016-06-27,7.109,7.109,7.109,7.109,3.890218,0,695
2016-06-28,7.292,7.292,7.292,7.292,3.99036,0,696
2016-06-29,7.441,7.441,7.441,7.441,4.071898,0,697
2016-06-30,7.57,7.57,7.57,7.57,4.142489,0,698
2016-07-01,7.507,7.507,7.507,7.507,4.108015,0,699
2016-07-05,7.363,7.363,7.363,7.363,4.029213,0,700
2016-07-06,7.394,7.394,7.394,7.394,4.046178,0,701
2016-07-07,7.485,7.485,7.485,7.485,4.095975,0,702
2016-07-08,7.681,7.681,7.681,7.681,4.20323,0,703
2016-07-11,7.766,7.766,7.766,7.766,4.249745,0,704
2016-07-12,7.889,7.889,7.889,7.889,4.317053,0,705
2016-07-13,7.898,7.898,7.898,7.898,4.321979,0,706
2016-07-14,7.953,7.953,7.953,7.953,4.352075,0,707
2016-07-15,7.973,7.973,7.973,7.973,4.36302,0,708
2016-07-18,8.047,8.047,8.047,8.047,4.403515,0,709
2016-07-19,8.016,8.016,8.016,8.016,4.386551,0,710
2016-07-20,8.144,8.144,8.144,8.144,4.456596,0,711
2016-07-21,8.098,8.098,8.098,8.098,4.431423,0,712
2016-07-22,8.141,8.141,8.141,8.141,4.454954,0,713
2016-07-25,8.162,8.162,8.162,8.162,4.466446,0,714
2016-07-26,8.322,8.322,8.322,8.322,4.554002,0,715
2016-07-27,8.374,8.374,8.374,8.374,4.582458,0,716
2016-07-28,8.363,8.363,8.363,8.363,4.576438,0,717
2016-07-29,8.33,8.33,8.33,8.33,4.55838,0,718
2016-08-01,8.342,8.342,8.342,8.342,4.564947,0,719
2016-08-02,8.22,8.22,8.22,8.22,4.498186,0,720
2016-08-03,8.24,8.24,8.24,8.24,4.509129,0,721
2016-08-04,8.306,8.306,8.306,8.306,4.545247,0,722
2016-08-05,8.439,8.439,8.439,8.439,4.618028,0,723
2016-08-08,8.43,8.43,8.43,8.43,4.613102,0,724
2016-08-09,8.487,8.487,8.487,8.487,4.644294,0,725
2016-08-10,8.422,8.422,8.422,8.422,4.608724,0,726
2016-08-11,8.466,8.466,8.466,8.466,4.632802,0,727
2016-08-12,8.487,8.487,8.487,8.487,4.644294,0,728
2016-08-15,8.613,8.613,8.613,8.613,4.713244,0,729
2016-08-16,8.562,8.562,8.562,8.562,4.685336,0,730
2016-08-17,8.558,8.558,8.558,8.558,4.683146,0,731
2016-08-18,8.621,8.621,8.621,8.621,4.717622,0,732
2016-08-19,8.698,8.698,8.698,8.698,4.759759,0,733
2016-08-22,8.712,8.712,8.712,8.712,4.767419,0,734
2016-08-23,8.762,8.762,8.762,8.762,4.79478,0,735
2016-08-24,8.7,8.7,8.7,8.7,4.760853,0,736
2016-08-25,8.742,8.742,8.742,8.742,4.783836,0,737
2016-08-26,8.78,8.78,8.78,8.78,4.80463,0,738
2016-08-29,8.817,8.817,8.817,8.817,4.824879,0,739
2016-08-30,8.808,8.808,8.808,8.808,4.819953,0,740
2016-08-31,8.805,8.805,8.805,8.805,4.818311,0,741
2016-09-01,8.876,8.876,8.876,8.876,4.857164,0,742
2016-09-02,8.865,8.865,8.865,8.865,4.851145,0,743
2016-09-06,8.852,8.852,8.852,8.852,4.84403,0,744
2016-09-07,8.81,8.81,8.81,8.81,4.821048,0,745
2016-09-08,8.785,8.785,8.785,8.785,4.807367,0,746
2016-09-09,8.486,8.486,8.486,8.486,4.643747,0,747
2016-09-12,8.645,8.645,8.645,8.645,4.730756,0,748
2016-09-13,8.568,8.568,8.568,8.568,4.688619,0,749
2016-09-14,8.654,8.654,8.654,8.654,4.735681,0,750
2016-09-15,8.861,8.861,8.861,8.861,4.848956,0,751
2016-09-16,8.907,8.907,8.907,8.907,4.874128,0,752
2016-09-19,8.904,8.904,8.904,8.904,4.872487,0,753
2016-09-20,8.87,8.87,8.87,8.87,4.853881,0,754
2016-09-21,8.987,8.987,8.987,8.987,4.917907,0,755
2016-09-22,9.001,9.001,9.001,9.001,4.925569,0,756
2016-09-23,8.9,8.9,8.9,8.9,4.870297,0,757
2016-09-26,8.813,8.813,8.813,8.813,4.82269,0,758
2016-09-27,8.943,8.943,8.943,8.943,4.893828,0,759
2016-09-28,8.965,8.965,8.965,8.965,4.905867,0,760
2016-09-29,9.131,9.131,9.131,9.131,4.996706,0,761
2016-09-30,9.269,9.269,9.269,9.269,5.072224,0,762
2016-10-03,9.2,9.2,9.2,9.2,5.034464,0,763
2016-10-04,9.185,9.185,9.185,9.185,5.026258,0,764
2016-10-05,9.264,9.264,9.264,9.264,5.069488,0,765
2016-10-06,9.315,9.315,9.315,9.315,5.097395,0,766
2016-10-07,9.31,9.31,9.31,9.31,5.09466,0,767
2016-10-10,9.261,9.261,9.261,9.261,5.067846,0,768
2016-10-11,9.079,9.079,9.079,9.079,4.968251,0,769
2016-10-12,9.035,9.035,9.035,9.035,4.944172,0,770
2016-10-13,8.955,8.955,8.955,8.955,4.900395,0,771
2016-10-14,9.014,9.014,9.014,9.014,4.93268,0,772
2016-10-17,8.963,8.963,8.963,8.963,4.904773,0,773
2016-10-18,9.073,9.073,9.073,9.073,4.964968,0,774
2016-10-19,8.969,8.969,8.969,8.969,4.908056,0,775
2016-10-20,9.025,9.025,9.025,9.025,4.938701,0,776
2016-10-21,8.992,8.992,8.992,8.992,4.920642,0,777
2016-10-24,9.101,9.101,9.101,9.101,4.980289,0,778
2016-10-25,9.066,9.066,9.066,9.066,4.961137,0,779
2016-10-26,9.042,9.042,9.042,9.042,4.948004,0,780
2016-10-27,9.037,9.037,9.037,9.037,4.945268,0,781
2016-10-28,8.964,8.964,8.964,8.964,4.905321,0,782
2016-10-31,9.017,9.017,9.017,9.017,4.934323,0,783
2016-11-01,8.968,8.968,8.968,8.968,4.90751,0,784
2016-11-02,8.933,8.933,8.933,8.933,4.888355,0,785
2016-11-03,8.897,8.897,8.897,8.897,4.868656,0,786
2016-11-04,8.845,8.845,8.845,8.845,4.8402,0,787
2016-11-07,9.066,9.066,9.066,9.066,4.961137,0,788
2016-11-08,9.071,9.071,9.071,9.071,4.963873,0,789
2016-11-09,9.059,9.059,9.059,9.059,4.957305,0,790
2016-11-10,8.917,8.917,8.917,8.917,4.879601,0,791
2016-11-11,9.072,9.072,9.072,9.072,4.96442,0,792
2016-11-14,9.042,9.042,9.042,9.042,4.948004,0,793
2016-11-15,9.171,9.171,9.171,9.171,5.018595,0,794
2016-11-16,9.201,9.201,9.201,9.201,5.035012,0,795
2016-11-17,9.274,9.274,9.274,9.274,5.074959,0,796
2016-11-18,9.314,9.314,9.314,9.314,5.096848,0,797
2016-11-21,9.365,9.365,9.365,9.365,5.124759,0,798
2016-11-22,9.515,9.515,9.515,9.515,5.206841,0,799
2016-11-23,9.522,9.522,9.522,9.522,5.210671,0,800
2016-11-25,9.549,9.549,9.549,9.549,5.225447,0,801
2016-11-28,9.5,9.5,9.5,9.5,5.198632,0,802
2016-11-29,9.473,9.473,9.473,9.473,5.183857,0,803
2016-11-30,9.424,9.424,9.424,9.424,5.157043,0,804
2016-12-01,9.042,9.042,9.042,9.042,4.948004,0,805
2016-12-02,9.05,9.05,9.05,9.05,5.013709,0,806
2016-12-05,9.153,9.153,9.153,9.153,5.070771,0,807
2016-12-06,9.255,9.255,9.255,9.255,5.127278,0,808
2016-12-07,9.451,9.451,9.451,9.451,5.235863,0,809
2016-12-08,9.533,9.533,9.533,9.533,5.281291,0,810
2016-12-09,9.554,9.554,9.554,9.554,5.292924,0,811
2016-12-12,9.505,9.505,9.505,9.505,5.265779,0,812
2016-12-13,9.614,9.614,9.614,9.614,5.326165,0,813
2016-12-14,9.545,9.545,9.545,9.545,5.287939,0,814
2016-12-15,9.667,9.667,9.667,9.667,5.355527,0,815
2016-12-16,9.587,9.587,9.587,9.587,5.311206,0,816
2016-12-19,9.672,9.672,9.672,9.672,5.358297,0,817
2016-12-20,9.717,9.717,9.717,9.717,5.383227,0,818
2016-12-21,9.707,9.707,9.707,9.707,5.377687,0,819
2016-12-22,9.73,9.73,9.73,9.73,5.390429,0,820
2016-12-23,9.767,9.767,9.767,9.767,5.410926,0,821
2016-12-27,9.83,9.83,9.83,9.83,5.445828,0,822
2016-12-28,9.686,9.686,9.686,9.686,5.366053,0,823
2016-12-29,9.674,9.674,9.674,9.674,5.359404,0,824
2016-12-30,9.552,9.552,9.552,9.552,5.291816,0,825
2017-01-03,9.599,9.599,9.599,9.599,5.317855,0,826
2017-01-04,9.624,9.624,9.624,9.624,5.331705,0,827
2017-01-05,9.561,9.561,9.561,9.561,5.296803,0,828
2017-01-06,9.605,9.605,9.605,9.605,5.321179,0,829
2017-01-09,9.674,9.674,9.674,9.674,5.359404,0,830
2017-01-10,9.725,9.725,9.725,9.725,5.38766,0,831
2017-01-11,9.775,9.775,9.775,9.775,5.415358,0,832
2017-01-12,9.721,9.721,9.721,9.721,5.385443,0,833
2017-01-13,9.798,9.798,9.798,9.798,5.428101,0,834
2017-01-17,9.659,9.659,9.659,9.659,5.351094,0,835
2017-01-18,9.767,9.767,9.767,9.767,5.410926,0,836
2017-01-19,9.702,9.702,9.702,9.702,5.374917,0,837
2017-01-20,9.788,9.788,9.788,9.788,5.422561,0,838
2017-01-23,9.616,9.616,9.616,9.616,5.327272,0,839
2017-01-24,9.785,9.785,9.785,9.785,5.420899,0,840
2017-01-25,9.955,9.955,9.955,9.955,5.515079,0,841
2017-01-26,9.852,9.852,9.852,9.852,5.458017,0,842
2017-01-27,9.967,9.967,9.967,9.967,5.521727,0,843
2017-01-30,9.877,9.877,9.877,9.877,5.471867,0,844
2017-01-31,9.781,9.781,9.781,9.781,5.418683,0,845
2017-02-01,9.852,9.852,9.852,9.852,5.458017,0,846
2017-02-02,9.838,9.838,9.838,9.838,5.450262,0,847
2017-02-03,9.903,9.903,9.903,9.903,5.486271,0,848
2017-02-06,9.879,9.879,9.879,9.879,5.472975,0,849
2017-02-07,9.936,9.936,9.936,9.936,5.504553,0,850
2017-02-08,9.942,9.942,9.942,9.942,5.507877,0,851
2017-02-09,9.865,9.865,9.865,9.865,5.465219,0,852
2017-02-10,9.889,9.889,9.889,9.889,5.478514,0,853
2017-02-13,9.98,9.98,9.98,9.98,5.52893,0,854
2017-02-14,9.986,9.986,9.986,9.986,5.532253,0,855
2017-02-15,10.097,10.097,10.097,10.097,5.593747,0,856
2017-02-16,10.135,10.135,10.135,10.135,5.614799,0,857
2017-02-17,10.16,10.16,10.16,10.16,5.628649,0,858
2017-02-21,10.258,10.258,10.258,10.258,5.682941,0,859
2017-02-22,10.251,10.251,10.251,10.251,5.679063,0,860
2017-02-23,10.183,10.183,10.183,10.183,5.641391,0,861
2017-02-24,10.187,10.187,10.187,10.187,5.643607,0,862
2017-02-27,10.23,10.23,10.23,10.23,5.667428,0,863
2017-02-28,10.124,10.124,10.124,10.124,5.608705,0,864
2017-03-01,10.232,10.232,10.232,10.232,5.668538,0,865
2017-03-02,10.189,10.189,10.189,10.189,5.644715,0,866
2017-03-03,10.22,10.22,10.22,10.22,5.66189,0,867
2017-03-06,10.208,10.208,10.208,10.208,5.655242,0,868
2017-03-07,10.24,10.24,10.24,10.24,5.672969,0,869
2017-03-08,10.26,10.26,10.26,10.26,5.68405,0,870
2017-03-09,10.283,10.283,10.283,10.283,5.696791,0,871
2017-03-10,10.362,10.362,10.362,10.362,5.740558,0,872
2017-03-13,10.349,10.349,10.349,10.349,5.733355,0,873
2017-03-14,10.33,10.33,10.33,10.33,5.722829,0,874
2017-03-15,10.377,10.377,10.377,10.377,5.748867,0,875
2017-03-16,10.375,10.375,10.375,10.375,5.747759,0,876
2017-03-17,10.381,10.381,10.381,10.381,5.751083,0,877
2017-03-20,10.419,10.419,10.419,10.419,5.772135,0,878
2017-03-21,10.219,10.219,10.219,10.219,5.661335,0,879
2017-03-22,10.309,10.309,10.309,10.309,5.711195,0,880
2017-03-23,10.296,10.296,10.296,10.296,5.703993,0,881
2017-03-24,10.363,10.363,10.363,10.363,5.741111,0,882
2017-03-27,10.372,10.372,10.372,10.372,5.746097,0,883
2017-03-28,10.425,10.425,10.425,10.425,5.775459,0,884
2017-03-29,10.42,10.42,10.42,10.42,5.77269,0,885
2017-03-30,10.452,10.452,10.452,10.452,5.790418,0,886
2017-03-31,10.462,10.462,10.462,10.462,5.795957,0,887
2017-04-03,10.403,10.403,10.403,10.403,5.76327,0,888
2017-04-04,10.39,10.39,10.39,10.39,5.75607,0,889
2017-04-05,10.326,10.326,10.326,10.326,5.720613,0,890
2017-04-06,10.359,10.359,10.359,10.359,5.738895,0,891
2017-04-07,10.387,10.387,10.387,10.387,5.754406,0,892
2017-04-10,10.343,10.343,10.343,10.343,5.730032,0,893
2017-04-11,10.246,10.246,10.246,10.246,5.676293,0,894
2017-04-12,9.737,9.737,9.737,9.737,5.58261,0,895
2017-04-13,9.677,9.677,9.677,9.677,5.54821,0,896
2017-04-17,9.762,9.762,9.762,9.762,5.596943,0,897
2017-04-18,9.794,9.794,9.794,9.794,5.615289,0,898
2017-04-19,9.842,9.842,9.842,9.842,5.64281,0,899
2017-04-20,9.954,9.954,9.954,9.954,5.707025,0,900
2017-04-21,9.902,9.902,9.902,9.902,5.677211,0,901
2017-04-24,10.014,10.014,10.014,10.014,5.741424,0,902
2017-04-25,10.081,10.081,10.081,10.081,5.779839,0,903
2017-04-26,10.017,10.017,10.017,10.017,5.743144,0,904
2017-04-27,10.104,10.104,10.104,10.104,5.793025,0,905
2017-04-28,9.954,9.954,9.954,9.954,5.707025,0,906
2017-05-01,10.009,10.009,10.009,10.009,5.738558,0,907
2017-05-02,10.004,10.004,10.004,10.004,5.735691,0,908
2017-05-03,10.044,10.044,10.044,10.044,5.758624,0,909
2017-05-04,10.052,10.052,10.052,10.052,5.763211,0,910
2017-05-05,10.109,10.109,10.109,10.109,5.795892,0,911
2017-05-08,10.069,10.069,10.069,10.069,5.772958,0,912
2017-05-09,10.172,10.172,10.172,10.172,5.832013,0,913
2017-05-10,10.232,10.232,10.232,10.232,5.866413,0,914
2017-05-11,10.203,10.203,10.203,10.203,5.849785,0,915
2017-05-12,10.221,10.221,10.221,10.221,5.860106,0,916
2017-05-15,10.341,10.341,10.341,10.341,5.928906,0,917
2017-05-16,10.439,10.439,10.439,10.439,5.985095,0,918
2017-05-17,10.088,10.088,10.088,10.088,5.783852,0,919
2017-05-18,10.214,10.214,10.214,10.214,5.856092,0,920
2017-05-19,10.323,10.323,10.323,10.323,5.918587,0,921
2017-05-22,10.484,10.484,10.484,10.484,6.010895,0,922
2017-05-23,10.47,10.47,10.47,10.47,6.002867,0,923
2017-05-24,10.546,10.546,10.546,10.546,6.046441,0,924
2017-05-25,10.6,10.6,10.6,10.6,6.077402,0,925
2017-05-26,10.617,10.617,10.617,10.617,6.087148,0,926
2017-05-30,10.641,10.641,10.641,10.641,6.100908,0,927
2017-05-31,10.633,10.633,10.633,10.633,6.096322,0,928
2017-06-01,10.659,10.659,10.659,10.659,6.111228,0,929
2017-06-02,10.775,10.775,10.775,10.775,6.177736,0,930
2017-06-05,10.772,10.772,10.772,10.772,6.176016,0,931
2017-06-06,10.783,10.783,10.783,10.783,6.182323,0,932
2017-06-07,10.808,10.808,10.808,10.808,6.196656,0,933
2017-06-08,10.927,10.927,10.927,10.927,6.264884,0,934
2017-06-09,10.597,10.597,10.597,10.597,6.075681,0,935
2017-06-12,10.597,10.597,10.597,10.597,6.075681,0,936
2017-06-13,10.662,10.662,10.662,10.662,6.112949,0,937
2017-06-14,10.559,10.559,10.559,10.559,6.053895,0,938
2017-06-15,10.483,10.483,10.483,10.483,6.010321,0,939
2017-06-16,10.443,10.443,10.443,10.443,5.987388,0,940
2017-06-19,10.6,10.6,10.6,10.6,6.077402,0,941
2017-06-20,10.459,10.459,10.459,10.459,5.996561,0,942
2017-06-21,10.497,10.497,10.497,10.497,6.018347,0,943
2017-06-22,10.488,10.488,10.488,10.488,6.013187,0,944
2017-06-23,10.535,10.535,10.535,10.535,6.040134,0,945
2017-06-26,10.485,10.485,10.485,10.485,6.011467,0,946
2017-06-27,10.247,10.247,10.247,10.247,5.875012,0,947
2017-06-28,10.445,10.445,10.445,10.445,5.988534,0,948
2017-06-29,10.235,10.235,10.235,10.235,5.868133,0,949
2017-06-30,10.194,10.194,10.194,10.194,5.844625,0,950
2017-07-03,10.069,10.069,10.069,10.069,5.772958,0,951
2017-07-05,10.231,10.231,10.231,10.231,5.865838,0,952
2017-07-06,10.156,10.156,10.156,10.156,5.82284,0,953
